CustomerID,NumOrders,TotalQuantity,TotalSpend,AvgUnitPrice,Cluster
12545.0,2,523,1000.39,4.0238,0
12546.0,3,617,1141.5,3.1714285714285713,0
12547.0,2,134,207.79999999999998,7.95,0
12548.0,1,49,95.19999999999999,6.720000000000001,0
12550.0,1,569,964.83,3.0903508771929826,0
12551.0,1,100,168.0,1.6800000000000002,0
12552.0,2,88,437.82,9.1155,0
12553.0,14,1924,3652.25,3.151938775510204,2
12556.0,2,358,603.71,2.6623140495867768,0
12557.0,5,4384,11990.960000000001,2.1766666666666667,1
12558.0,2,0,1.0658141036401503e-14,1.25,0
12559.0,3,281,536.21,3.9672727272727273,0
12560.0,4,1078,2101.39,2.8450450450450453,0
12561.0,1,177,238.85,2.964375,0
12562.0,7,1779,3781.7400000000002,3.188214285714286,2
12564.0,1,133,456.9,5.576190476190476,0
12565.0,2,75,131.17,2.411,0
12566.0,2,264,346.7,3.9560000000000004,0
12567.0,11,4089,9114.94,3.363606911447084,1
12569.0,35,1793,4064.9900000000002,5.558376963350786,1
12571.0,2,523,519.61,1.3205882352941176,0
12572.0,3,450,1004.72,4.344677419354839,0
12573.0,1,84,160.54000000000002,2.0964285714285715,0
12574.0,1,61,218.45,5.2,0
12576.0,6,964,1306.98,2.410674157303371,0
12577.0,4,466,595.4,1.8531756756756756,0
12578.0,4,1171,2753.36,3.1083333333333334,2
12579.0,3,278,410.72,3.766774193548387,0
12580.0,1,238,415.7,2.6075,0
12581.0,1,161,197.71,2.8926666666666665,0
12582.0,2,300,511.36,5.2318181818181815,0
12583.0,18,5009,7187.34,3.1525099601593625,1
12584.0,18,354,1893.95,7.445238095238095,2
12585.0,4,1258,1982.81,3.497422680412371,0
12586.0,2,77,179.94000000000003,4.55,0
12587.0,1,51,144.0,11.56,0
12588.0,1,53,214.89999999999998,9.58,0
12589.0,2,306,646.68,4.502857142857143,0
12590.0,3,4279,9861.38,10.26657142857143,1
12591.0,1,228,452.84999999999997,3.7807692307692307,0
12592.0,2,290,437.6,3.311111111111111,0
12593.0,3,206,418.09999999999997,2.6523809523809527,0
12594.0,11,1776,3320.2200000000003,3.1489915966386555,2
12596.0,2,474,618.27,4.405555555555556,0
12597.0,5,2187,3683.13,3.983691588785047,2
12598.0,9,1940,3002.68,2.827593984962406,2
12599.0,7,956,1032.58,2.9962903225806454,0
12600.0,11,773,2581.04,5.666461538461538,2
12601.0,6,244,569.5600000000001,6.545172413793104,0
12602.0,1,162,153.12,1.9708333333333332,0
12603.0,1,64,739.1999999999999,9.65,0
12604.0,2,201,254.18,2.59125,0
12607.0,2,0,3.552713678800501e-15,2.1577227722772276,0
12609.0,3,648,1126.85,3.5178333333333334,0
12610.0,7,1028,2057.99,4.9168468468468465,2
12611.0,1,846,1193.32,2.675076923076923,0
12612.0,2,251,643.59,4.487619047619048,0
12613.0,6,1596,3218.98,2.9307361963190184,2
12614.0,1,76,315.6,5.61,0
12615.0,4,1376,2291.19,3.0896190476190477,2
12616.0,5,273,657.25,4.054166666666666,0
12617.0,1,213,355.53,1.903095238095238,0
12618.0,1,96,177.31,6.6381818181818195,0
12619.0,13,3354,3214.81,10.848105263157894,2
12620.0,3,1181,1339.41,2.1478260869565218,0
12621.0,23,7404,13612.07,2.8979957805907173,1
12622.0,1,69,180.1,5.739090909090909,0
12623.0,1,191,305.1,2.628888888888889,0
12624.0,2,355,641.13,3.8721052631578945,0
12625.0,3,1577,2614.32,2.3147252747252747,2
12626.0,13,3350,6388.35,2.8403908794788273,2
12627.0,7,2752,4478.53,2.937913043478261,2
12628.0,4,445,769.61,3.677674418604651,0
12630.0,2,548,1270.88,4.48640625,0
12631.0,1,236,640.5,4.537096774193548,0
12633.0,5,1149,2140.63,3.1774757281553403,2
12635.0,2,1172,1689.18,2.522079207920792,0
12637.0,10,2990,5953.25,2.690837563451777,2
12638.0,1,577,671.69,2.56,0
12639.0,1,201,486.1,4.918181818181818,0
12640.0,3,311,1174.58,5.716981132075472,0
12641.0,1,72,185.9,6.964999999999999,0
12642.0,3,552,1013.26,3.5906382978723403,0
12643.0,6,1808,3344.64,5.187916666666666,2
12644.0,1,325,477.91,2.8045161290322578,0
12645.0,5,1072,1755.38,2.598108108108108,0
12646.0,2,897,1346.97,2.387111111111111,0
12647.0,13,1420,3669.92,5.44265625,2
12648.0,1,160,318.05,3.1723809523809527,0
12649.0,4,574,603.71,2.6336363636363633,0
12650.0,1,254,314.44,1.9344999999999999,0
12651.0,1,78,114.0,2.244444444444445,0
12652.0,2,502,914.53,2.8337254901960787,0
12653.0,2,919,2209.85,2.5909302325581396,0
12654.0,5,264,601.98,4.420526315789473,0
12656.0,8,1708,3982.72,4.478692307692308,2
12657.0,5,654,1152.06,5.080892857142857,0
12658.0,1,320,686.05,4.114444444444445,0
12659.0,1,105,91.68,5.308,0
12660.0,1,127,245.1,3.8653846153846154,0
12662.0,12,2040,3817.08,3.1960775862068966,2
12664.0,10,1202,4863.88,11.266842105263157,2
12665.0,2,36,61.75,5.4375,0
12667.0,1,395,620.13,3.624242424242424,0
12668.0,6,1595,3743.18,3.403809523809524,2
12669.0,4,1114,1607.73,24.74686274509804,0
12670.0,6,1391,2986.15,3.202127659574468,2
12672.0,1,78,225.89999999999998,3.79,0
12673.0,2,351,610.52,2.9283333333333337,0
12674.0,7,1102,1919.31,3.1942857142857144,2
12676.0,6,670,1331.39,7.0282222222222215,0
12679.0,9,530,1058.67,3.8416071428571428,0
12680.0,4,443,862.81,3.637884615384615,0
12681.0,27,7518,13677.59,3.1915015479876163,1
12682.0,31,5575,12288.22,3.7501523809523807,1
12683.0,20,4903,8221.09,2.812817679558011,1
12684.0,7,1985,2283.63,2.5359999999999996,2
12685.0,6,1523,2863.08,3.0710191082802547,2
12686.0,1,107,89.14,3.2585714285714285,0
12688.0,1,3028,4873.8099999999995,4.124736842105263,2
12689.0,2,628,1247.61,2.8519444444444444,0
12690.0,1,106,389.01,5.5268749999999995,0
12691.0,6,394,1035.8,5.0359375,0
12693.0,6,250,830.96,5.509024390243902,0
12694.0,2,509,869.67,3.901621621621622,0
12695.0,4,220,582.1,4.785555555555556,0
12697.0,5,499,939.02,4.899302325581395,0
12700.0,6,2963,4867.99,2.733814814814815,2
12701.0,2,678,797.71,3.0907547169811322,0
12702.0,1,53,219.0,5.441666666666666,0
12703.0,2,161,274.7,2.6522727272727273,0
12704.0,10,1003,2220.84,7.174444444444445,2
12705.0,14,3973,6814.24,2.8283045977011496,1
12707.0,1,256,603.42,3.236666666666667,0
12708.0,16,1270,2616.32,4.163620689655173,2
12709.0,26,3832,9294.1,3.759027237354086,1
12710.0,4,849,1130.57,2.8831645569620252,0
12712.0,17,1044,4241.63,6.613591549295775,2
12713.0,1,508,848.55,2.503421052631579,0
12714.0,5,3069,4708.86,2.391891891891892,2
12715.0,1,197,353.86,3.401904761904762,0
12716.0,2,708,1053.49,2.665797101449275,0
12717.0,3,505,980.98,5.479464285714286,0
12718.0,1,203,238.25,2.7221052631578946,0
12719.0,3,361,608.1,3.5595238095238093,0
12720.0,29,4654,5713.28,2.749470752089137,1
12721.0,7,1954,2628.98,3.106585365853659,2
12722.0,6,560,904.33,4.408245614035088,0
12723.0,5,434,725.07,3.2023188405797103,0
12724.0,4,445,1031.41,3.721132075471698,0
12725.0,1,164,427.8,4.104166666666667,0
12726.0,7,3143,2609.1,2.106693548387097,2
12727.0,9,2085,3947.7,3.3080141843971633,2
12728.0,4,419,836.33,4.669347826086956,0
12729.0,1,233,453.01,3.701538461538462,0
12732.0,1,111,236.26000000000002,3.5225000000000004,0
12733.0,1,137,383.95,3.372727272727273,0
12734.0,1,88,110.39999999999999,1.185,0
12735.0,2,368,779.5699999999999,5.416279069767441,0
12736.0,1,173,234.0,5.58,0
12738.0,1,148,155.35,3.95,0
12739.0,2,486,1013.04,4.008421052631578,0
12740.0,1,342,427.6,2.074074074074074,0
12743.0,2,319,546.43,3.038582089552239,0
12744.0,10,5234,9120.39,109.64580786026201,1
12747.0,11,1275,4196.01,4.3678640776699025,2
12749.0,8,1422,3868.2,5.071428571428571,2
12750.0,1,137,275.88,4.62,0
12752.0,1,2262,4366.78,2.2941509433962266,2
12754.0,5,6479,2949.12,2.0384615384615383,2
12755.0,4,866,2203.2,6.699999999999999,0
12756.0,1,144,112.07999999999998,0.7424999999999999,0
12757.0,19,2385,4227.7,21.31363395225464,2
12758.0,2,2135,2791.59,1.700618556701031,2
12759.0,3,902,1531.44,3.2154736842105267,0
12762.0,2,1227,1898.52,2.736086956521739,0
12763.0,2,316,494.08,1.7716666666666667,0
12764.0,1,386,1693.88,5.387555555555555,0
12766.0,7,3646,6989.63,3.070806451612903,2
12769.0,1,356,1143.6,4.45625,0
12770.0,1,743,1351.45,2.625,0
12772.0,1,556,892.47,3.7007272727272724,0
12775.0,6,853,1351.24,3.844328358208955,0
12778.0,7,824,804.23,3.793529411764706,0
12779.0,12,1996,3868.7,3.68937106918239,2
12781.0,5,592,707.72,2.9383333333333335,0
12782.0,6,1070,2273.32,3.788411214953271,2
12783.0,8,622,1603.87,19.177209302325583,0
12784.0,2,300,574.42,2.8015254237288136,0
12785.0,2,128,305.71,4.645333333333332,0
12787.0,3,261,463.66,3.998,0
12789.0,1,4,91.85,22.9625,0
12790.0,1,166,324.92,3.948571428571429,0
12791.0,1,97,192.60000000000002,8.425,0
12792.0,1,217,400.53999999999996,3.5096,0
12793.0,2,295,545.48,3.91,0
12794.0,2,592,860.41,2.077111111111111,0
12795.0,1,68,430.48,7.695,0
12797.0,3,79,194.18,4.445294117647059,0
12798.0,3,5256,6977.04,1.0474999999999999,1
12802.0,2,302,412.58,2.4711538461538463,0
12808.0,3,188,483.65000000000003,4.0460714285714285,0
12809.0,2,219,484.36,4.430000000000001,0
12811.0,3,230,514.85,4.12258064516129,0
12812.0,1,164,229.64000000000001,2.0686666666666667,0
12814.0,1,49,125.92,20.895,0
12815.0,2,379,1063.46,5.401489361702128,0
12816.0,2,128,572.2,8.832758620689654,0
12817.0,1,53,166.04,12.0725,0
12818.0,2,923,1517.88,6.360625,0
12820.0,4,722,942.34,1.9047457627118642,0
12821.0,1,70,92.72,2.4983333333333335,0
12822.0,3,548,918.98,2.953404255319149,0
12823.0,5,230,1759.5,7.65,0
12824.0,1,232,397.12,2.5356,0
12826.0,8,1054,1468.1200000000001,1.9188297872340425,2
12827.0,3,197,430.15000000000003,2.8680000000000003,0
12828.0,6,494,1018.71,3.09,0
12829.0,3,375,253.05,12.833333333333334,0
12830.0,7,9847,6748.4,2.756923076923077,1
12831.0,1,135,215.05,3.066666666666667,0
12832.0,2,195,383.03,2.928888888888889,0
12833.0,1,156,417.38,5.44125,0
12834.0,1,110,312.38,4.893888888888889,0
12836.0,4,1064,2612.86,4.287828571428571,2
12837.0,1,24,134.1,6.745833333333334,0
12838.0,2,359,683.13,2.3197560975609757,0
12839.0,16,3804,5583.62,1.9275316455696203,2
12840.0,6,1505,2714.27,2.0479310344827586,2
12841.0,26,2683,3876.4,2.3820501138952164,2
12842.0,2,547,1118.99,4.3302941176470595,0
12843.0,9,753,1680.76,3.4112037037037037,2
12844.0,2,125,325.96000000000004,2.631153846153846,0
12845.0,4,204,354.09,2.7903703703703706,0
12847.0,1,909,871.54,1.3392307692307692,0
12849.0,2,623,1050.8899999999999,2.8945098039215686,0
12851.0,1,109,135.18,1.9465999999999999,0
12852.0,2,145,299.75,3.5450000000000004,0
12853.0,9,782,1881.7,4.256428571428572,2
12854.0,5,622,1289.15,2.961391304347826,0
12855.0,1,30,38.1,1.55,0
12856.0,8,1076,2162.68,2.5737539432176657,2
12857.0,2,343,1106.4,4.142391304347826,0
12863.0,2,186,504.2,4.2283333333333335,0
12864.0,1,216,147.12,0.6566666666666666,0
12865.0,3,877,1548.07,3.091041666666667,0
12866.0,1,171,559.12,4.4157692307692304,0
12867.0,10,4274,3986.22,1.3411433756805808,2
12868.0,6,928,1607.0600000000002,2.611682242990654,0
12871.0,2,200,380.64,2.110909090909091,0
12872.0,2,319,599.97,2.4956060606060606,0
12873.0,1,128,374.0,4.0375,0
12875.0,2,2019,343.2300000000001,0.17,0
12876.0,2,1941,2218.02,2.2544705882352942,2
12877.0,12,1178,1535.77,1.8988961038961039,2
12878.0,3,536,841.64,2.000612244897959,0
12879.0,4,363,552.5699999999999,2.018333333333333,0
12881.0,1,21,298.0,32.971428571428575,0
12882.0,2,246,1463.04,6.437692307692307,0
12883.0,4,196,703.47,5.926904761904762,0
12884.0,1,43,309.05,15.984285714285715,0
12885.0,4,654,1158.27,3.778611111111111,0
12886.0,3,761,1351.09,3.745,0
12888.0,4,68,313.77,5.932857142857143,0
12890.0,1,259,380.46999999999997,1.8129268292682927,0
12891.0,3,950,331.0,0.3666666666666667,0
12893.0,1,96,188.14,2.2108823529411765,0
12895.0,3,204,347.3,3.3083333333333336,0
12897.0,2,110,216.5,2.7,0
12901.0,36,20915,16293.1,1.51352,1
12902.0,1,66,138.68,5.619,0
12904.0,2,302,509.58,3.085,0
12906.0,5,1749,2919.81,2.551904761904762,2
12908.0,4,0,246.0,0.5225,0
12909.0,8,1270,2128.83,6.693854166666667,2
12910.0,8,1692,3075.04,2.0928,2
12912.0,5,670,1662.3,2.7191666666666667,0
12913.0,5,1419,2483.63,2.9248000000000003,2
12915.0,2,93,363.65,6.788636363636363,0
12916.0,5,1111,2982.35,4.129816513761468,2
12917.0,1,120,594.0,4.95,0
12919.0,8,668,1301.44,2.7715384615384617,0
12920.0,1,129,164.23,3.8410714285714285,0
12921.0,50,9454,16389.74,2.391417004048583,1
12922.0,1,370,405.38,1.627857142857143,0
12923.0,1,69,176.97,2.936551724137931,0
12924.0,5,480,929.95,3.206451612903226,0
12925.0,2,541,694.05,2.310222222222222,0
12928.0,5,1472,2062.7000000000003,1.9426190476190477,2
12929.0,2,36,105.1,7.7444444444444445,0
12930.0,4,250,409.9,2.991481481481481,0
12933.0,4,498,606.28,2.6339252336448595,0
12935.0,8,1852,2156.45,2.0493846153846156,2
12936.0,5,539,1012.9,2.041428571428572,0
12937.0,4,1007,1504.27,2.371666666666667,0
12938.0,1,140,114.14,1.271111111111111,0
12939.0,8,4876,11581.8,2.403404255319149,1
12940.0,4,406,876.29,3.99368932038835,0
12942.0,3,203,683.9,4.1378666666666675,0
12944.0,2,289,604.51,3.1886666666666668,0
12945.0,1,165,462.95,4.95,0
12947.0,11,1157,1407.29,4.261844660194175,2
12948.0,8,1077,2053.7,2.9466101694915254,2
12949.0,10,2363,4143.02,2.856666666666667,2
12950.0,3,1380,1843.0,1.3891304347826086,0
12951.0,8,500,1042.07,3.1481538461538463,0
12952.0,5,652,1382.8400000000001,4.0737499999999995,0
12953.0,1,84,329.85,6.647058823529412,0
12955.0,14,3642,4734.26,1.6991256830601094,2
12956.0,1,34,108.07,4.365263157894737,0
12957.0,12,2531,3979.04,2.832909836065574,2
12962.0,2,129,266.39,2.985625,0
12963.0,9,873,1841.03,3.2808333333333333,2
12965.0,1,283,771.91,3.6638532110091746,0
12966.0,1,75,160.18,3.4230000000000005,0
12967.0,4,243,1194.75,5.745151515151515,0
12968.0,1,73,135.95,3.29,0
12970.0,4,310,452.24,2.0307947019867547,0
12971.0,89,9203,10930.26,2.3209415584415587,1
12974.0,1,24,144.8,7.7,0
12976.0,1,561,738.6,1.5345454545454544,0
12977.0,1,12,39.239999999999995,4.23,0
12980.0,12,864,7092.06,16.501250000000002,2
12981.0,2,242,372.21999999999997,1.6235,0
12982.0,2,278,377.2,1.743529411764706,0
12984.0,1,26,97.5,3.85,0
12985.0,3,1413,1215.6200000000001,1.86974358974359,0
12987.0,3,217,545.0,6.16,0
12988.0,1,136,535.32,4.110217391304348,0
12989.0,19,2915,6854.51,3.1339705882352944,1
12990.0,3,200,409.5,2.05,0
12991.0,2,405,503.76,2.3067741935483874,0
12993.0,4,240,414.76,2.1377777777777776,0
12994.0,5,440,902.22,4.175479452054795,0
12995.0,2,98,200.72,1.598,0
12997.0,7,648,1197.94,3.152388059701493,0
12999.0,3,342,455.88,2.549285714285714,0
13000.0,3,379,534.85,3.0125806451612904,0
13001.0,15,5497,9797.92,2.4224853801169592,1
13002.0,1,73,120.94999999999999,2.8214285714285716,0
13003.0,3,103,149.05,2.25,0
13004.0,22,4796,5613.43,2.011002444987775,1
13005.0,3,167,468.95,5.444827586206896,0
13006.0,1,55,81.57,5.295,0
13008.0,2,115,178.46999999999997,1.6753333333333333,0
13011.0,1,13,50.550000000000004,4.216666666666667,0
13012.0,11,671,1311.6200000000001,3.3775700934579436,2
13013.0,15,2217,4786.99,3.161036036036036,2
13014.0,16,886,3365.43,5.239677419354839,2
13015.0,5,1617,3346.28,5.035568181818181,2
13016.0,3,527,789.89,3.173191489361702,0
13017.0,1,48,204.0,4.25,0
13018.0,29,5434,7272.75,2.1862527233115467,1
13021.0,12,1336,2584.4,3.8022388059701493,2
13023.0,2,286,689.9,4.5525,0
13026.0,8,1586,936.15,0.8532558139534884,2
13027.0,6,17280,6912.0,0.4,1
13028.0,3,796,659.68,1.005744680851064,0
13029.0,3,134,1247.5,7.388,0
13030.0,2,394,799.48,3.17989898989899,0
13032.0,3,367,996.52,3.7068,0
13033.0,1,83,190.55,2.640909090909091,0
13034.0,2,369,642.77,2.3721621621621622,0
13035.0,3,627,886.63,1.8446666666666667,0
13037.0,3,431,881.07,3.8214583333333336,0
13038.0,3,360,908.46,2.7582142857142857,0
13040.0,2,355,676.99,2.8039534883720934,0
13043.0,2,251,471.57,6.342142857142856,0
13044.0,1,429,560.47,3.258787878787879,0
13045.0,1,221,305.28000000000003,1.5705555555555555,0
13046.0,2,264,629.31,6.142857142857143,0
13047.0,18,1355,3079.1,4.072959183673469,2
13048.0,5,1230,1805.91,1.8462043795620438,0
13049.0,2,268,656.6800000000001,3.9335714285714287,0
13050.0,28,3707,5684.61,3.0809715639810427,1
13052.0,1,222,348.15000000000003,3.2938888888888886,0
13055.0,4,891,1201.96,2.514102564102564,0
13058.0,3,52,271.40000000000003,5.825,0
13059.0,1,35,183.4,5.21875,0
13060.0,1,123,307.53,3.982666666666667,0
13061.0,1,107,248.61,3.403,0
13062.0,1,343,346.98,6.819090909090908,0
13064.0,4,516,1119.49,3.555217391304348,0
13065.0,1,74,205.86,5.222142857142857,0
13066.0,3,320,430.9,3.515714285714286,0
13067.0,1,32,115.46000000000001,3.86,0
13068.0,2,200,344.0,1.72,0
13069.0,27,5466,3717.82,1.722404255319149,1
13070.0,1,110,228.8,2.08,0
13072.0,1,69,177.15,3.3500000000000005,0
13075.0,1,485,919.61,2.0395454545454546,0
13077.0,4,863,729.27,1.7558035714285716,0
13078.0,43,5557,12432.28,3.9742105263157894,1
13079.0,5,62,220.10000000000002,4.166666666666667,0
13080.0,1,120,58.08,0.5783333333333333,0
13082.0,10,4313,3595.48,2.9336,2
13083.0,2,187,303.75,3.4066666666666667,0
13085.0,3,108,272.38,3.4786206896551723,0
13090.0,18,2194,8689.39,4.485652173913043,1
13091.0,2,450,319.82,1.05875,0
13092.0,6,271,459.83,4.911538461538461,0
13093.0,13,3943,7741.47,3.4324117647058823,1
13094.0,16,1542,1708.8600000000001,1.2770000000000001,2
13095.0,1,144,74.39999999999999,0.6933333333333334,0
13097.0,14,2341,5893.32,4.317757437070938,2
13099.0,1,288,207.35999999999999,0.72,0
13101.0,1,113,101.19,2.9675,0
13102.0,27,4160,6336.29,2.5727096774193545,1
13103.0,1,82,243.94,3.9675,0
13104.0,6,504,1098.48,2.1715,0
13106.0,2,14,59.5,4.25,0
13107.0,5,1288,1524.07,1.796,0
13108.0,1,298,350.06,1.752,0
13109.0,5,514,766.84,2.7048,0
13110.0,8,384,1452.8700000000001,4.76527397260274,0
13113.0,40,2594,10510.0,3.6910000000000003,1
13115.0,14,1534,2205.63,2.6048484848484845,2
13116.0,2,290,485.19,4.890322580645161,0
13117.0,8,945,984.91,2.4343421052631578,0
13118.0,7,389,1125.0,3.5537804878048784,0
13120.0,1,12,30.599999999999998,2.55,0
13121.0,2,227,254.73,1.6724528301886792,0
13122.0,2,585,922.39,2.6365454545454545,0
13124.0,3,2147,3866.33,3.3234893617021277,2
13126.0,10,2130,2056.29,2.2247887323943663,2
